rssd9999,rssd9001
20171231,1417436
20171231,1417445
20171231,1417454
20171231,1417511
20171231,1417539
20171231,1426906
20171231,1426960
20171231,1427033
20171231,1427211
20171231,1427220
20171231,1427239
20171231,1427275
20171231,1427387
20171231,1427529
20171231,1427556
20171231,1427640
20171231,1427659
20171231,1427734
20171231,1447376
20171231,1447385
20171231,1449512
20171231,1469314
20171231,1469800
20171231,1471849
20171231,1471894
20171231,1471951
20171231,1471960
20171231,1472006
20171231,1472060
20171231,1472079
20171231,1472118
20171231,1472211
20171231,1478017
20171231,1479144
20171231,1480560
20171231,1480944
20171231,1485800
20171231,1486517
20171231,1486665
20171231,1487327
20171231,1490701
20171231,1491306
20171231,1491333
20171231,1491351
20171231,1491360
20171231,1491388
20171231,1491409
20171231,1491445
20171231,1491463
20171231,1491481
20171231,1491520
20171231,1491548
20171231,1491614
20171231,1491641
20171231,1491708
20171231,1491717
20171231,1491753
20171231,1491771
20171231,1491780
20171231,1491801
20171231,1491810
20171231,1491838
20171231,1491856
20171231,1491904
20171231,1491913
20171231,1492198
20171231,1492246
20171231,1492273
20171231,1492282
20171231,1492291
20171231,1492497
20171231,1492527
20171231,1492956
20171231,1492992
20171231,1493001
20171231,1493579
20171231,1493609
20171231,1493636
20171231,1493654
20171231,1493672
20171231,1494334
20171231,1494343
20171231,1495788
20171231,1495797
20171231,1495854
20171231,1496244
20171231,1496253
20171231,1516405
20171231,1562859
20171231,1574834
20171231,1575569
20171231,1717707
20171231,1718209
20171231,1820746
20171231,1823345
20171231,1823550
20171231,1823608
20171231,1823738
20171231,1823747
20171231,1825367
20171231,1827718
20171231,1827914
20171231,1828005
20171231,1830240
20171231,1830361
20171231,1830473
20171231,1832048
20171231,1832132
20171231,1832749
20171231,1832851
20171231,1833616
20171231,1833997
20171231,1834396
20171231,1836475
20171231,1838068
20171231,1838590
20171231,1838974
20171231,1839177
20171231,1839252
20171231,1840016
20171231,1840221
20171231,1840351
20171231,1840687
20171231,1840753
20171231,1840801
20171231,1840883
20171231,1840931
20171231,1841004
20171231,1841321
20171231,1841732
20171231,1842355
20171231,1842421
20171231,1842551
20171231,1842850
20171231,1842935
20171231,1842971
20171231,1842999
20171231,1843062
20171231,1843080
20171231,1843558
20171231,1843576
20171231,1843688
20171231,1845673
20171231,1848825
20171231,1854303
20171231,1857171
20171231,1857760
20171231,1857779
20171231,1857788
20171231,1859193
20171231,1860863
20171231,1862036
20171231,1862979
20171231,1863239
20171231,1863659
20171231,1866155
20171231,1866306
20171231,1866418
20171231,1869987
20171231,1870022
20171231,1871588
20171231,1879173
20171231,1881680
20171231,1881699
20171231,1881934
20171231,1883219
20171231,1883693
20171231,1885307
20171231,1889499
20171231,1889538
20171231,1889547
20171231,1889565
20171231,1889846
20171231,1889967
20171231,1891317
20171231,1891344
20171231,1891979
20171231,1894998
20171231,1895007
20171231,1895397
20171231,1898008
20171231,1898017
20171231,1902651
20171231,1902754
20171231,1904936
20171231,1904963
20171231,1905009
20171231,1907106
20171231,1909445
20171231,1913684
20171231,1916760
20171231,1916948
20171231,1917600
20171231,1917897
20171231,1917918
20171231,1918081
20171231,1918120
20171231,1918755
20171231,1919976
20171231,1920516
20171231,1924783
20171231,1925913
20171231,1926228
20171231,1928437
20171231,1928615
20171231,1928633
20171231,1928727
20171231,1943917
20171231,1944204
20171231,1945340
20171231,1947102
20171231,1951127
20171231,1951172
20171231,1951350
20171231,1951770
20171231,1951891
20171231,1956702
20171231,1958395
20171231,1963120
20171231,1964668
20171231,1965366
20171231,1965768
20171231,1966215
20171231,1966671
20171231,1967865
20171231,1969485
20171231,1969506
20171231,1971693
20171231,1974630
20171231,1975075
20171231,1975459
20171231,1975468
20171231,1976607
20171231,1976625
20171231,1977154
20171231,1978151
20171231,1978414
20171231,1978656
20171231,1978674
20171231,1978683
20171231,1978713
20171231,1980592
20171231,1980846
20171231,1982176
20171231,1983070
20171231,1985131
20171231,1985216
20171231,1987519
20171231,1988646
20171231,1989241
20171231,1989643
20171231,1990087
20171231,1990096
20171231,1992335
20171231,1992661
20171231,1993547
20171231,1995103
20171231,1995523
20171231,1995998
20171231,1997862
20171231,2001328
20171231,2003108
20171231,2003975
20171231,2004039
20171231,2004141
20171231,2004749
20171231,2006471
20171231,2007218
20171231,2007610
20171231,2007629
20171231,2007647
20171231,2008130
20171231,2009717
20171231,2010759
20171231,2011868
20171231,2011952
20171231,2012315
20171231,2012436
20171231,2012566
20171231,2013246
20171231,2013947
20171231,2015857
20171231,2016340
20171231,2017673
20171231,2020691
20171231,2020824
20171231,2022444
20171231,2022529
20171231,2022725
20171231,2022734
20171231,2024318
20171231,2024381
20171231,2029368
20171231,2032724
20171231,2033226
20171231,2033440
20171231,2037569
20171231,2038409
20171231,2043346
20171231,2043850
20171231,2046516
20171231,2048789
20171231,2049142
20171231,2052777
20171231,2059954
20171231,2061162
20171231,2062347
20171231,2065432
20171231,2066390
20171231,2066868
20171231,2067007
20171231,2067771
20171231,2070584
20171231,2072252
20171231,2072270
20171231,2078816
20171231,2081722
20171231,2081834
20171231,2082532
20171231,2087939
20171231,2088208
20171231,2088329
20171231,2089036
20171231,2090751
20171231,2090779
20171231,2096164
20171231,2098412
20171231,2100089
20171231,2100119
20171231,2107305
20171231,2107707
20171231,2107789
20171231,2108227
20171231,2111432
20171231,2111562
20171231,2112439
20171231,2115449
20171231,2121543
20171231,2124795
20171231,2124816
20171231,2125523
20171231,2125813
20171231,2126669
20171231,2126977
20171231,2127022
20171231,2127068
20171231,2127657
20171231,2128896
20171231,2128917
20171231,2128944
20171231,2130303
20171231,2131373
20171231,2132932
20171231,2135812
20171231,2138466
20171231,2139696
20171231,2140115
20171231,2142306
20171231,2142324
20171231,2144739
20171231,2145950
20171231,2146395
20171231,2147235
20171231,2148586
20171231,2149622
20171231,2151670
20171231,2152734
20171231,2155212
20171231,2155276
20171231,2155342
20171231,2155397
20171231,2156451
20171231,2156835
20171231,2158156
20171231,2162966
20171231,2166003
20171231,2166124
20171231,2168931
20171231,2169871
20171231,2170868
20171231,2173092
20171231,2176105
20171231,2178631
20171231,2180205
20171231,2180223
20171231,2181426
20171231,2183493
20171231,2183886
20171231,2184043
20171231,2184333
20171231,2186186
20171231,2190110
20171231,2191500
20171231,2192628
20171231,2197548
20171231,2198563
20171231,2199083
20171231,2201883
20171231,2206842
20171231,2209030
20171231,2209058
20171231,2215415
20171231,2215451
20171231,2215460
20171231,2217503
20171231,2224239
20171231,2224408
20171231,2224417
20171231,2226475
20171231,2226484
20171231,2227182
20171231,2227409
20171231,2227481
20171231,2227687
20171231,2228590
20171231,2230249
20171231,2232748
20171231,2233950
20171231,2233987
20171231,2234210
20171231,2234863
20171231,2234920
20171231,2234939
20171231,2235598
20171231,2236586
20171231,2237118
20171231,2238544
20171231,2242523
20171231,2242970
20171231,2244545
20171231,2246400
20171231,2247498
20171231,2247612
20171231,2249371
20171231,2249399
20171231,2249401
20171231,2250180
20171231,2251132
20171231,2251776
20171231,2251806
20171231,2252009
20171231,2253060
20171231,2253734
20171231,2254508
20171231,2254704
20171231,2257116
20171231,2257228
20171231,2257620
20171231,2259268
20171231,2259503
20171231,2259530
20171231,2260095
20171231,2260376
20171231,2260406
20171231,2262268
20171231,2262503
20171231,2263331
20171231,2263993
20171231,2264404
20171231,2265782
20171231,2265867
20171231,2266387
20171231,2266873
20171231,2267665
20171231,2267937
20171231,2267982
20171231,2269089
20171231,2269119
20171231,2269351
20171231,2269977
20171231,2270254
20171231,2270384
20171231,2270825
20171231,2270834
20171231,2277860
20171231,2286228
20171231,2287225
20171231,2290560
20171231,2291295
20171231,2291398
20171231,2291727
20171231,2291914
20171231,2293093
20171231,2293507
20171231,2293909
20171231,2294634
20171231,2294812
20171231,2297701
20171231,2298904
20171231,2299040
20171231,2299077
20171231,2299992
20171231,2300768
20171231,2300982
20171231,2303910
20171231,2303947
20171231,2306993
20171231,2307280
20171231,2312837
20171231,2313049
20171231,2313058
20171231,2313704
20171231,2314260
20171231,2314859
20171231,2314868
20171231,2315007
20171231,2315164
20171231,2317690
20171231,2320403
20171231,2320618
20171231,2321398
20171231,2321419
20171231,2321594
20171231,2323495
20171231,2324111
20171231,2324942
20171231,2324997
20171231,2325350
20171231,2325369
20171231,2325912
20171231,2326179
20171231,2326629
20171231,2332143
20171231,2332303
20171231,2332536
20171231,2332563
20171231,2332572
20171231,2332620
20171231,2333131
20171231,2333663
20171231,2336794
20171231,2336806
20171231,2337081
20171231,2337401
20171231,2338033
20171231,2339133
20171231,2339544
20171231,2339562
20171231,2339610
20171231,2339656
20171231,2339759
20171231,2339928
20171231,2340867
20171231,2341565
20171231,2341743
20171231,2342085
20171231,2342722
20171231,2344641
20171231,2344650
20171231,2344726
20171231,2344856
20171231,2345844
20171231,2346010
20171231,2348087
20171231,2348274
20171231,2348470
20171231,2349075
20171231,2349440
20171231,2349507
20171231,2349516
20171231,2349703
20171231,2349815
20171231,2349888
20171231,2351247
20171231,2351274
20171231,2351359
20171231,2351939
20171231,2352196
20171231,2352253
20171231,2352280
20171231,2352842
20171231,2354305
20171231,2354369
20171231,2355759
20171231,2355870
20171231,2356082
20171231,2356251
20171231,2356514
20171231,2356701
20171231,2357575
20171231,2359328
20171231,2359823
20171231,2359869
20171231,2359917
20171231,2359962
20171231,2360043
20171231,2360454
20171231,2365356
20171231,2366652
20171231,2366746
20171231,2367921
20171231,2368106
20171231,2371807
20171231,2375449
20171231,2376558
20171231,2376567
20171231,2376727
20171231,2376941
20171231,2376950
20171231,2376969
20171231,2380229
20171231,2380443
20171231,2380948
20171231,2382296
20171231,2382335
20171231,2382344
20171231,2385493
20171231,2387152
20171231,2388663
20171231,2388878
20171231,2389941
20171231,2389978
20171231,2389996
20171231,2390013
20171231,2391270
20171231,2391300
20171231,2393274
20171231,2394628
20171231,2395326
20171231,2398082
20171231,2398215
20171231,2402813
20171231,2409755
20171231,2410304
20171231,2410313
20171231,2410582
20171231,2410603
20171231,2410854
20171231,2411619
20171231,2411628
20171231,2412139
20171231,2412586
20171231,2412773
20171231,2418896
20171231,2427665
20171231,2429838
20171231,2434104
20171231,2438205
20171231,2438399
20171231,2445098
20171231,2447935
20171231,2452630
20171231,2453084
20171231,2453936
20171231,2454380
20171231,2454504
20171231,2454586
20171231,2454719
20171231,2454773
20171231,2456919
20171231,2460550
20171231,2460569
20171231,2461016
20171231,2461463
20171231,2465283
20171231,2465519
20171231,2465528
20171231,2466235
20171231,2467474
20171231,2467942
20171231,2468275
20171231,2471985
20171231,2472973
20171231,2473260
20171231,2475590
20171231,2477754
20171231,2479404
20171231,2480491
20171231,2482196
20171231,2484341
20171231,2484417
20171231,2485076
20171231,2485487
20171231,2486813
20171231,2487650
20171231,2487913
20171231,2487922
20171231,2490520
20171231,2490575
20171231,2492485
20171231,2494153
20171231,2496063
20171231,2496193
20171231,2496269
20171231,2497202
20171231,2497211
20171231,2497837
20171231,2499082
20171231,2500719
20171231,2501202
20171231,2501305
20171231,2504285
20171231,2504874
20171231,2505433
20171231,2505929
20171231,2506784
20171231,2506805
20171231,2507183
20171231,2507204
20171231,2507642
20171231,2507790
20171231,2508144
20171231,2508818
20171231,2509413
20171231,2509507
20171231,2510183
20171231,2510428
20171231,2510727
20171231,2511014
20171231,2511313
20171231,2511322
20171231,2513157
20171231,2513214
20171231,2513250
20171231,2514136
20171231,2514921
20171231,2516587
20171231,2516961
20171231,2516998
20171231,2518479
20171231,2519038
20171231,2519805
20171231,2520584
20171231,2520605
20171231,2520995
20171231,2521059
20171231,2522337
20171231,2523231
20171231,2523389
20171231,2524210
20171231,2524229
20171231,2524443
20171231,2524537
20171231,2524685
20171231,2524788
20171231,2524911
20171231,2525048
20171231,2526755
20171231,2527024
20171231,2530118
20171231,2531049
20171231,2531245
20171231,2531553
20171231,2533070
20171231,2533100
20171231,2533922
20171231,2534406
20171231,2535579
20171231,2536642
20171231,2536857
20171231,2537676
20171231,2540283
20171231,2545831
20171231,2550143
20171231,2550602
20171231,2552334
20171231,2552400
20171231,2557414
20171231,2558194
20171231,2558484
20171231,2560236
20171231,2560263
20171231,2560496
20171231,2560508
20171231,2560665
20171231,2561167
20171231,2561671
20171231,2562650
20171231,2564047
20171231,2565950
20171231,2566247
20171231,2568102
20171231,2568278
20171231,2571111
20171231,2571120
20171231,2572024
20171231,2574886
20171231,2575249
20171231,2575726
20171231,2576415
20171231,2577159
20171231,2577766
20171231,2579612
20171231,2581718
20171231,2582452
20171231,2582827
20171231,2587411
20171231,2589406
20171231,2589657
20171231,2589666
20171231,2589714
20171231,2589723
20171231,2589732
20171231,2590644
20171231,2591258
20171231,2591267
20171231,2591539
20171231,2592376
20171231,2592705
20171231,2592714
20171231,2593083
20171231,2593506
20171231,2596758
20171231,2596767
20171231,2596776
20171231,2598118
20171231,2598378
20171231,2599647
20171231,2603450
20171231,2603991
20171231,2604493
20171231,2605249
20171231,2606321
20171231,2606693
20171231,2608110
20171231,2608763
20171231,2609489
20171231,2609975
20171231,2610766
20171231,2611718
20171231,2613141
20171231,2613589
20171231,2615154
20171231,2615239
20171231,2616179
20171231,2617082
20171231,2618427
20171231,2618614
20171231,2618940
20171231,2619059
20171231,2619349
20171231,2619479
20171231,2621182
20171231,2621294
20171231,2621548
20171231,2621913
20171231,2621986
20171231,2622116
20171231,2622219
20171231,2623001
20171231,2623234
20171231,2623430
20171231,2623467
20171231,2623506
20171231,2623551
20171231,2624389
20171231,2624398
20171231,2625247
20171231,2625283
20171231,2626299
20171231,2628453
20171231,2629834
20171231,2629946
20171231,2630193
20171231,2630746
20171231,2631426
20171231,2631435
20171231,2631444
20171231,2631510
20171231,2631798
20171231,2632571
20171231,2634212
20171231,2634221
20171231,2634696
20171231,2634874
20171231,2637820
20171231,2638582
20171231,2641621
20171231,2641694
20171231,2642196
20171231,2645937
20171231,2646037
20171231,2646998
20171231,2647360
20171231,2648367
20171231,2649588
20171231,2650324
20171231,2650445
20171231,2651581
20171231,2651590
20171231,2652104
20171231,2653071
20171231,2658496
20171231,2662596
20171231,2665739
20171231,2668468
20171231,2668589
20171231,2684338
20171231,2684543
20171231,2684589
20171231,2684721
20171231,2685577
20171231,2687124
20171231,2687580
20171231,2687601
20171231,2687795
20171231,2688596
20171231,2692548
20171231,2692892
20171231,2693273
20171231,2693929
20171231,2693956
20171231,2693992
20171231,2695688
20171231,2695727
20171231,2696984
20171231,2697945
20171231,2697954
20171231,2698906
20171231,2700500
20171231,2702223
20171231,2702232
20171231,2702250
20171231,2702278
20171231,2702577
20171231,2705091
20171231,2705680
20171231,2706726
20171231,2706735
20171231,2708159
20171231,2710796
20171231,2710808
20171231,2712781
20171231,2713685
20171231,2716471
20171231,2716640
20171231,2718167
20171231,2718354
20171231,2722892
20171231,2723648
20171231,2723862
20171231,2723938
20171231,2724001
20171231,2725660
20171231,2726957
20171231,2727495
20171231,2728157
20171231,2728447
20171231,2728577
20171231,2728586
20171231,2728595
20171231,2728607
20171231,2728652
20171231,2729499
20171231,2730048
20171231,2730383
20171231,2730495
20171231,2731586
20171231,2732574
20171231,2734028
20171231,2734073
20171231,2734233
20171231,2734439
20171231,2735164
20171231,2735333
20171231,2735931
20171231,2736899
20171231,2737814
20171231,2737823
20171231,2737971
20171231,2741307
20171231,2741679
20171231,2743235
20171231,2744326
20171231,2744849
20171231,2744894
20171231,2745613
20171231,2746094
20171231,2747288
20171231,2747644
20171231,2747765
20171231,2748490
20171231,2748995
20171231,2749433
20171231,2750952
20171231,2752125
20171231,2753289
20171231,2753869
20171231,2754334
20171231,2755153
20171231,2755162
20171231,2756776
20171231,2757111
20171231,2759601
20171231,2759900
20171231,2761480
20171231,2761976
20171231,2762384
20171231,2764977
20171231,2765282
20171231,2765853
20171231,2767512
20171231,2770660
20171231,2772990
20171231,2774305
20171231,2775142
20171231,2775160
20171231,2777016
20171231,2780717
20171231,2781910
20171231,2782609
20171231,2784779
20171231,2784920
20171231,2785459
20171231,2787118
20171231,2791553
20171231,2791571
20171231,2791713
20171231,2791816
20171231,2795083
20171231,2795140
20171231,2795702
20171231,2796857
20171231,2798440
20171231,2800482
20171231,2801014
20171231,2803719
20171231,2804855
20171231,2805544
20171231,2806662
20171231,2807007
20171231,2807100
20171231,2807810
20171231,2808590
20171231,2809560
20171231,2810285
20171231,2812832
20171231,2814528
20171231,2816803
20171231,2816858
20171231,2816906
20171231,2817314
20171231,2818245
20171231,2820211
20171231,2823696
20171231,2834076
20171231,2835475
20171231,2835484
20171231,2835514
20171231,2835523
20171231,2835680
20171231,2836294
20171231,2838159
20171231,2839044
20171231,2839781
20171231,2839969
20171231,2840479
20171231,2846275
20171231,2847115
20171231,2847665
20171231,2848073
20171231,2848653
20171231,2848804
20171231,2849276
20171231,2849799
20171231,2850432
20171231,2851279
20171231,2851318
20171231,2851578
20171231,2851653
20171231,2854092
20171231,2855576
20171231,2855905
20171231,2856014
20171231,2856706
20171231,2857552
20171231,2857598
20171231,2858399
20171231,2858773
20171231,2858867
20171231,2858942
20171231,2858951
20171231,2860262
20171231,2860918
20171231,2861492
20171231,2861616
20171231,2861773
20171231,2861812
20171231,2863946
20171231,2867458
20171231,2868129
20171231,2868147
20171231,2868950
20171231,2869733
20171231,2875332
20171231,2876544
20171231,2877336
20171231,2877402
20171231,2878294
20171231,2880626
20171231,2880662
20171231,2881650
20171231,2883962
20171231,2887296
20171231,2887317
20171231,2892067
20171231,2894230
20171231,2896092
20171231,2896207
20171231,2900261
20171231,2902005
20171231,2904773
20171231,2904960
20171231,2907251
20171231,2907381
20171231,2907822
20171231,2907859
20171231,2908230
20171231,2908650
20171231,2909170
20171231,2909200
20171231,2909554
20171231,2909853
20171231,2910970
20171231,2911931
20171231,2912312
20171231,2912442
20171231,2912479
20171231,2913083
20171231,2913711
20171231,2914521
20171231,2914857
20171231,2915117
20171231,2916020
20171231,2917278
20171231,2917287
20171231,2921695
20171231,2922348
20171231,2922731
20171231,2925406
20171231,2925657
20171231,2929374
20171231,2929383
20171231,2929833
20171231,2930419
20171231,2931331
20171231,2934305
20171231,2934314
20171231,2935142
20171231,2935405
20171231,2935496
20171231,2937100
20171231,2937182
20171231,2939319
20171231,2939337
20171231,2939690
20171231,2940810
20171231,2941769
20171231,2942702
20171231,2942805
20171231,2942832
20171231,2942850
20171231,2942869
20171231,2943419
20171231,2944144
20171231,2944706
20171231,2947350
20171231,2947985
20171231,2948236
20171231,2948254
20171231,2948517
20171231,2948919
20171231,2950716
20171231,2951106
20171231,2952484
20171231,2952541
20171231,2954415
20171231,2955300
20171231,2957948
20171231,2958347
20171231,2958990
20171231,2960359
20171231,2960630
20171231,2961217
20171231,2961226
20171231,2961347
20171231,2961879
20171231,2962344
20171231,2963501
20171231,2963556
20171231,2967358
20171231,2967835
20171231,2971261
20171231,2971270
20171231,2973238
20171231,2973247
20171231,2973779
20171231,2976396
20171231,2976734
20171231,2983246
20171231,2990244
20171231,2992426
20171231,2993722
20171231,2996527
20171231,2997739
20171231,2999854
20171231,3005248
20171231,3005332
20171231,3008753
20171231,3009714
20171231,3010288
20171231,3012554
20171231,3013225
20171231,3013793
20171231,3014950
20171231,3015582
20171231,3015612
20171231,3015975
20171231,3016338
20171231,3017700
20171231,3017915
20171231,3018958
20171231,3020438
20171231,3021800
20171231,3023466
20171231,3025385
20171231,3025910
20171231,3027268
20171231,3027754
20171231,3029196
20171231,3030307
20171231,3031902
20171231,3033045
20171231,3033746
20171231,3033830
20171231,3034248
20171231,3035049
20171231,3035227
20171231,3035928
20171231,3037557
20171231,3037566
20171231,3037575
20171231,3042841
20171231,3043008
20171231,3044630
20171231,3045011
20171231,3045721
20171231,3045815
20171231,3047172
20171231,3047583
20171231,3047743
20171231,3048991
20171231,3049569
20171231,3049617
20171231,3049626
20171231,3049680
20171231,3051571
20171231,3051580
20171231,3058057
20171231,3058516
20171231,3059746
20171231,3059773
20171231,3059782
20171231,3063622
20171231,3065617
20171231,3065774
20171231,3065895
20171231,3066922
20171231,3066977
20171231,3068289
20171231,3068636
20171231,3069482
20171231,3069633
20171231,3070013
20171231,3070152
20171231,3070312
20171231,3070415
20171231,3071908
20171231,3072017
20171231,3072594
20171231,3072660
20171231,3073911
20171231,3075296
20171231,3075429
20171231,3076592
20171231,3082342
20171231,3082454
20171231,3083291
20171231,3084999
20171231,3087039
20171231,3088643
20171231,3089314
20171231,3090842
20171231,3093919
20171231,3094121
20171231,3097458
20171231,3097850
20171231,3098576
20171231,3099443
20171231,3100152
20171231,3100349
20171231,3101010
20171231,3101560
20171231,3103603
20171231,3104794
20171231,3105568
20171231,3106369
20171231,3108082
20171231,3108194
20171231,3108439
20171231,3109070
20171231,3109904
20171231,3110012
20171231,3110487
20171231,3112472
20171231,3114056
20171231,3116498
20171231,3117329
20171231,3118456
20171231,3118513
20171231,3120310
20171231,3120972
20171231,3121193
20171231,3121344
20171231,3122051
20171231,3122837
20171231,3122846
20171231,3123339
20171231,3123366
20171231,3124822
20171231,3129117
20171231,3129948
20171231,3130542
20171231,3132863
20171231,3133561
20171231,3133637
20171231,3134102
20171231,3135190
20171231,3135435
20171231,3135462
20171231,3135471
20171231,3136405
20171231,3136964
20171231,3136973
20171231,3136991
20171231,3137000
20171231,3137028
20171231,3137037
20171231,3137082
20171231,3137701
20171231,3137729
20171231,3139312
20171231,3140288
20171231,3140961
20171231,3141034
20171231,3141043
20171231,3143953
20171231,3144295
20171231,3145966
20171231,3147353
20171231,3147625
20171231,3148622
20171231,3151426
20171231,3152003
20171231,3152423
20171231,3153130
20171231,3153224
20171231,3153242
20171231,3153260
20171231,3154333
20171231,3155273
20171231,3157017
20171231,3157549
20171231,3162486
20171231,3162927
20171231,3163867
20171231,3165106
20171231,3165508
20171231,3170539
20171231,3175794
20171231,3176559
20171231,3176661
20171231,3178900
20171231,3179662
20171231,3179671
20171231,3179877
20171231,3179961
20171231,3180060
20171231,3180257
20171231,3180408
20171231,3180547
20171231,3181393
20171231,3183959
20171231,3184125
20171231,3184219
20171231,3184853
20171231,3186428
20171231,3186576
20171231,3186585
20171231,3188860
20171231,3189728
20171231,3189894
20171231,3189906
20171231,3190023
20171231,3191459
20171231,3191712
20171231,3191721
20171231,3193033
20171231,3194076
20171231,3194683
20171231,3195297
20171231,3195448
20171231,3195756
20171231,3195765
20171231,3196584
20171231,3197835
20171231,3198515
20171231,3198935
20171231,3199585
20171231,3199790
20171231,3199820
20171231,3200221
20171231,3200230
20171231,3200463
20171231,3200874
20171231,3201086
20171231,3202832
20171231,3203008
20171231,3203138
20171231,3203884
20171231,3203987
20171231,3207613
20171231,3207659
20171231,3207912
20171231,3210369
20171231,3211012
20171231,3211601
20171231,3212091
20171231,3212943
20171231,3212952
20171231,3213324
20171231,3213847
20171231,3213892
20171231,3213922
20171231,3216754
20171231,3217032
20171231,3217180
20171231,3217537
20171231,3218543
20171231,3219474
20171231,3219577
20171231,3220274
20171231,3220836
20171231,3223293
20171231,3223396
20171231,3223828
20171231,3223855
20171231,3223967
20171231,3226762
20171231,3227947
20171231,3227983
20171231,3228681
20171231,3229503
20171231,3231373
20171231,3231382
20171231,3232316
20171231,3232361
20171231,3233126
20171231,3234682
20171231,3236631
20171231,3236640
20171231,3236912
20171231,3242838
20171231,3244113
20171231,3246425
20171231,3247561
20171231,3248821
20171231,3249109
20171231,3251027
20171231,3251661
20171231,3252659
20171231,3253629
20171231,3253825
20171231,3254363
20171231,3254925
20171231,3254952
20171231,3255100
20171231,3256134
20171231,3259528
20171231,3260216
20171231,3260551
20171231,3260841
20171231,3264193
20171231,3264764
20171231,3266227
20171231,3266302
20171231,3270037
20171231,3271203
20171231,3271230
20171231,3271267
20171231,3272367
20171231,3272554
20171231,3272947
20171231,3274727
20171231,3274996
20171231,3282188
20171231,3282713
20171231,3283587
20171231,3284454
20171231,3285219
20171231,3285237
20171231,3288425
20171231,3288911
20171231,3289477
20171231,3292217
20171231,3292253
20171231,3293223
20171231,3294556
20171231,3297481
20171231,3298134
20171231,3299140
20171231,3299195
20171231,3299207
20171231,3300215
20171231,3300260
20171231,3304343
20171231,3304352
20171231,3304361
20171231,3305434
20171231,3305760
20171231,3306356
20171231,3306561
20171231,3306589
20171231,3306815
20171231,3306824
20171231,3308051
20171231,3308510
20171231,3308677
20171231,3309713
20171231,3309889
20171231,3311109
20171231,3311202
20171231,3314100
20171231,3314584
20171231,3316186
20171231,3316403
20171231,3316720
20171231,3316917
20171231,3317651
20171231,3319972
20171231,3320978
20171231,3321005
20171231,3324387
20171231,3324967
20171231,3325740
20171231,3326176
20171231,3327650
20171231,3333718
20171231,3333790
20171231,3334489
20171231,3338692
20171231,3340015
20171231,3341656
20171231,3342411
20171231,3344312
20171231,3344620
20171231,3345234
20171231,3346624
20171231,3346745
20171231,3347274
20171231,3347292
20171231,3347564
20171231,3348011
20171231,3348897
20171231,3348936
20171231,3350461
20171231,3351468
20171231,3353275
20171231,3354807
20171231,3356632
20171231,3357068
20171231,3361506
20171231,3362923
20171231,3364178
20171231,3364600
20171231,3365296
20171231,3365858
20171231,3366220
20171231,3366387
20171231,3367106
20171231,3368185
20171231,3368916
20171231,3370012
20171231,3370085
20171231,3370393
20171231,3370496
20171231,3370508
20171231,3370517
20171231,3371297
20171231,3371701
20171231,3374243
20171231,3374935
20171231,3375352
20171231,3375370
20171231,3376452
20171231,3378764
20171231,3382846
20171231,3382855
20171231,3382985
20171231,3384363
20171231,3385100
20171231,3385137
20171231,3385511
20171231,3386321
20171231,3386880
20171231,3386910
20171231,3387298
20171231,3390159
20171231,3391129
20171231,3391147
20171231,3391642
20171231,3391679
20171231,3391727
20171231,3392331
20171231,3392443
20171231,3392881
20171231,3393178
20171231,3393794
20171231,3394643
20171231,3395668
20171231,3398070
20171231,3398315
20171231,3402511
20171231,3403161
20171231,3403732
20171231,3404458
20171231,3404524
20171231,3407598
20171231,3407990
20171231,3409994
20171231,3412583
20171231,3412798
20171231,3416965
20171231,3417195
20171231,3420702
20171231,3428502
20171231,3431007
20171231,3431203
20171231,3435229
20171231,3435283
20171231,3435742
20171231,3435845
20171231,3435957
20171231,3436927
20171231,3437492
20171231,3438051
20171231,3438097
20171231,3438800
20171231,3438967
20171231,3439179
20171231,3439236
20171231,3439610
20171231,3439713
20171231,3441275
20171231,3442795
20171231,3443998
20171231,3444203
20171231,3444717
20171231,3444799
20171231,3444801
20171231,3444847
20171231,3446346
20171231,3446412
20171231,3446430
20171231,3446748
20171231,3447400
20171231,3447428
20171231,3447567
20171231,3449075
20171231,3450521
20171231,3450530
20171231,3451603
20171231,3454220
20171231,3454239
20171231,3458040
20171231,3462485
20171231,3464313
20171231,3464340
20171231,3465253
20171231,3465909
20171231,3466504
20171231,3467305
20171231,3468209
20171231,3468478
20171231,3469354
20171231,3469363
20171231,3470088
20171231,3470444
20171231,3471889
20171231,3472176
20171231,3474835
20171231,3475074
20171231,3477425
20171231,3480050
20171231,3481776
20171231,3482054
20171231,3482102
20171231,3482764
20171231,3485989
20171231,3488234
20171231,3488300
20171231,3488485
20171231,3488681
20171231,3488850
20171231,3489594
20171231,3490880
20171231,3491869
20171231,3492790
20171231,3521421
20171231,3523359
20171231,3530218
20171231,3530786
20171231,3535437
20171231,3535455
20171231,3536386
20171231,3537990
20171231,3547010
20171231,3547038
20171231,3547159
20171231,3547841
20171231,3547887
20171231,3547999
20171231,3549171
20171231,3550962
20171231,3551080
20171231,3551389
20171231,3552032
20171231,3552724
20171231,3553815
20171231,3554250
20171231,3554988
20171231,3555686
20171231,3556375
20171231,3556656
20171231,3559198
20171231,3559705
20171231,3559844
20171231,3559862
20171231,3566749
20171231,3569049
20171231,3575264
20171231,3575723
20171231,3575787
20171231,3577419
20171231,3583700
20171231,3584006
20171231,3584293
20171231,3587146
